UNIQUE_ID,TRANSACTION_DATE,CLIENT_ID,TRANSACTION_ID,BANK_TRANSACTION_ID,ORGANIZATION_ID,PARTNER_ID,STORE_ID,STORE_CODE,CLIENT_CODE,ACQUIRER_ID,ACQUIRER_NAME,MERCHANT_ID,MERCHANT_CODE,SALE_DATE,FORECAST_DATE,DOC_NUMBER,POS_NUMBER,DESCRIPTION,SUMMARY,UK_SUMMARY,UK_TRANSACTION,BANK_CODE,BANK_BRANCH,BANK_ACCOUNT,EVENT_TYPE,TRANSACTION_CODE,EVENT_DESCRIPTION,CLASSIFICATION,SIGN,LINK_PAYMENT_DETAIL,TRANSACTION_TYPE,SETTLEMENT_TYPE,ADVANCE_PAYMENT_TYPE,FILE_NAME,FILE_SEQUENCE,FILE_NUMBER,LINE_NUMBER,RECONCILE_ID,GL_DATE,EXPECTED_CLEARING_DATE,PAYMENT_DATE,CLEARING_DATE,RECEIPT_AMOUNT,BANK_DOC_NUMBER,BANK_DESCRIPTION,DEPOSIT_DATE,DEPOSIT_AMOUNT,BANK_SIGN,CREATED_AT,STORE_NAME
20200422000155200000209116,2020-04-22,15520,209116,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-03-23,2020-04-22,200830320049928,41074615.0,RECEBIMENTO DE VENDA,200830320049928,2008303200499280000000,2008303200499280000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,79e355db707a5fec92469dbbf5e637c2,RECEBIMENTO,VENCIMENTO,,20200422-CIELO04-1025515762-230292784,7924,1085759,25647594,-1,2020-04-22,2020-04-22,2020-04-22,2020-04-22,70.54,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200422000155200000209117,2020-04-22,15520,209117,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-03-23,2020-04-22,200830340033695,41074615.0,RECEBIMENTO DE VENDA,200830340033695,2008303400336950000000,2008303400336950000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,019d512f6ae6d24b0614db6a1aa82757,RECEBIMENTO,VENCIMENTO,,20200422-CIELO04-1025515762-230292784,7924,1085759,25647595,-1,2020-04-22,2020-04-22,2020-04-22,2020-04-22,80.06,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200504000155200000209398,2020-05-04,15520,209398,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-01,2020-05-04,200920380071631,41074615.0,RECEBIMENTO DE VENDA,200920380071631,2009203800716310000000,2009203800716310000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,bd8c23b77a5b3fd6d834c2ae734cd9a7,RECEBIMENTO,VENCIMENTO,,20200504-CIELO04-1025515762-248561507,7936,1085765,25648125,-1,2020-05-04,2020-05-04,2020-05-04,2020-05-04,987.92,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200515000155200000210234,2020-05-15,15520,210234,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-15,2020-05-15,201066280105255,10217934.0,RECEBIMENTO DE VENDA,201066280105255,2010662801052550000000,2010662801052550000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,64d4f99d079229bcd4f576e992a130c0,RECEBIMENTO,VENCIMENTO,,20200515-CIELO04-1025515762-4725789,7947,1085898,25652403,-1,2020-05-15,2020-05-15,2020-05-15,2020-05-15,77.64,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200601000155200000211003,2020-06-01,15520,211003,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-02,2020-06-01,201230330072424,41074615.0,RECEBIMENTO DE VENDA,201230330072424,2012303300724240000000,2012303300724240000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,b01763279c9ec2f7025b7cb2da3a631f,RECEBIMENTO,VENCIMENTO,,20200601-CIELO04-1025515762-32524015,7964,1085920,25653290,-1,2020-06-01,2020-06-01,2020-06-01,2020-06-01,895.02,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200605000155200000211403,2020-06-05,15520,211403,,0,0,58,72995475000923,APISB.1.1,1,CIELO,14,1046233375,2020-06-02,2020-06-05,201540450080065,1985641.0,AJUSTE A DEBITO,201540450080065,2015404500800650000000,2015404500800650000000,237,3367,47600,RECEBIMENTO,AJU,AJUSTE A DEBITO,ajuste a debito,-,b43bc2cab0ef365b61509b015aece272,AJUSTE A DEBITO,VENCIMENTO,,20200605-CIELO04-1025515762-39634265,7968,1085931,25653589,-1,2020-06-05,2020-06-05,2020-06-05,2020-06-05,0.69,,,,,+,[DT_EXECUCAO],UNISUPER UNIAO LOJA 9
20200605000155200000211405,2020-06-05,15520,211405,,0,0,58,72995475000923,APISB.1.1,1,CIELO,14,1046233375,,2020-06-05,201270310054496,41012089.0,LIBERACAO AJUSTES ANTECIPADOS,201270310054496,2012703100544960000000,2012703100544960000000,237,3367,47600,RECEBIMENTO,LIBVR,RETENCAO,liberacao ajustes antecipados,+,48d7bc505756cbd27f907ef99eb4e23a,RETENCAO,ANTECIPADO,BANCO,20200605-CIELO04-1025515762-39634265,7968,1085931,25653606,-1,2020-06-05,2020-06-05,2020-06-05,2020-06-05,0.69,,,,,+,[DT_EXECUCAO],UNISUPER UNIAO LOJA 9
20200518000155200000210335,2020-05-18,15520,210335,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-18,2020-05-18,201090330056390,41074615.0,RECEBIMENTO DE VENDA,201090330056390,2010903300563900000000,2010903300563900000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,4b20fb36ca9f7c41bd6e3d0a11565739,RECEBIMENTO,VENCIMENTO,,20200518-CIELO04-1025515762-9645629,7950,1085900,25652505,-1,2020-05-18,2020-05-18,2020-05-18,2020-05-18,398.72,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200529000155200000210729,2020-05-29,15520,210729,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-29,2020-05-29,201200300010619,41074615.0,RECEBIMENTO DE VENDA,201200300010619,2012003000106190000000,2012003000106190000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,ee4e1656038fc348fc97d23e7af90a83,RECEBIMENTO,VENCIMENTO,,20200529-CIELO04-1025515762-27626664,7961,1085918,25652908,-1,2020-05-29,2020-05-29,2020-05-29,2020-05-29,161.98,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200601000155200000211080,2020-06-01,15520,211080,,0,0,58,72995475000923,APISB.1.1,1,CIELO,14,1046233375,2020-04-17,2020-06-01,201080490089195,1472452.0,AJUSTE A DEBITO,201080490089195,2010804900891950000000,2010804900891950000000,237,3367,47600,RECEBIMENTO,AJU,AJUSTE A DEBITO,ajuste a debito,-,1e9b8dfcb587e8a023ebb7ff5cc33196,AJUSTE A DEBITO,VENCIMENTO,,20200601-CIELO04-1025515762-32524015,7964,1085920,25653259,-1,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2.07,,,,,+,[DT_EXECUCAO],UNISUPER UNIAO LOJA 9
20200608000155200000211568,2020-06-08,15520,211568,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-09,2020-06-08,201300300015030,41074615.0,RECEBIMENTO DE VENDA,201300300015030,2013003000150300000000,2013003000150300000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,b6e9430c9f6b0ba206d1db09b9e10bed,RECEBIMENTO,VENCIMENTO,,20200608-CIELO04-1025515762-44597739,7971,1085934,25653756,-1,2020-06-08,2020-06-08,2020-06-08,2020-06-08,6.96,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200608000155200000211576,2020-06-08,15520,211576,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-09,2020-06-08,201300360092523,41074615.0,RECEBIMENTO DE VENDA,201300360092523,2013003600925230000000,2013003600925230000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,1886e027a8e8afc680b9d2013da6e931,RECEBIMENTO,VENCIMENTO,,20200608-CIELO04-1025515762-44597739,7971,1085934,25653764,-1,2020-06-08,2020-06-08,2020-06-08,2020-06-08,623.05,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200608000155200000211586,2020-06-08,15520,211586,,0,0,40,36275052000118,APISB.1.1,1,CIELO,5,2772971362,2020-05-07,2020-06-08,201280370078695,41080460.0,RECEBIMENTO DE VENDA,201280370078695,2012803700786950000000,2012803700786950000000,237,3367,21539,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,c7d199157b6d6fd89bf78527beb21442,RECEBIMENTO,VENCIMENTO,,20200608-CIELO04-2772971362-44819941,7971,1085933,25654056,-1,2020-06-08,2020-06-08,2020-06-08,2020-06-08,3176.66,,,,,+,[DT_EXECUCAO],SIM EMPREENDIMENTOS 0001-18
20200519000155200000210355,2020-05-19,15520,210355,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-19,2020-05-19,201100370037058,41074615.0,RECEBIMENTO DE VENDA,201100370037058,2011003700370580000000,2011003700370580000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,9db428cb16a7503d7654dee33a416fd2,RECEBIMENTO,VENCIMENTO,,20200519-CIELO04-1025515762-11024725,7951,1085902,25652526,-1,2020-05-19,2020-05-19,2020-05-19,2020-05-19,85.2,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200519000155200000210356,2020-05-19,15520,210356,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-19,2020-05-19,201100380020257,41074615.0,RECEBIMENTO DE VENDA,201100380020257,2011003800202570000000,2011003800202570000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,2139aeead1c8298a54d07174965c63f3,RECEBIMENTO,VENCIMENTO,,20200519-CIELO04-1025515762-11024725,7951,1085902,25652527,-1,2020-05-19,2020-05-19,2020-05-19,2020-05-19,97.32,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200529000155200000210733,2020-05-29,15520,210733,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-29,2020-05-29,201200370063343,41074615.0,RECEBIMENTO DE VENDA,201200370063343,2012003700633430000000,2012003700633430000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,8f35fe6fb51f908ee8c3a3f785d97823,RECEBIMENTO,VENCIMENTO,,20200529-CIELO04-1025515762-27626664,7961,1085918,25652912,-1,2020-05-29,2020-05-29,2020-05-29,2020-05-29,722.69,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200601000155200000210740,2020-06-01,15520,210740,,0,0,46,24563620000288,APISB.1.1,1,CIELO,8,1079583596,2020-05-02,2020-06-01,201230440119360,1682687.0,AJUSTE A DEBITO,201230440119360,2012304401193600000000,2012304401193600000000,237,3367,17299,RECEBIMENTO,AJU,AJUSTE A DEBITO,ajuste a debito,-,cd0f12c5b1313f493e05605a64f2c9ff,AJUSTE A DEBITO,VENCIMENTO,,20200601-CIELO04-1079583596-32720597,7964,1085922,25652927,-1,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2.76,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 12
20200608000155200000211472,2020-06-08,15520,211472,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-07,2020-06-08,201280360087734,41074615.0,RECEBIMENTO DE VENDA,201280360087734,2012803600877340000000,2012803600877340000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,30e562a6b30a45288a10dd66a3661d89,RECEBIMENTO,VENCIMENTO,,20200608-CIELO04-1025515762-44597739,7971,1085934,25653745,-1,2020-06-08,2020-06-08,2020-06-08,2020-06-08,544.03,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200608000155200000211475,2020-06-08,15520,211475,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-08,2020-06-08,201290340061505,41074615.0,RECEBIMENTO DE VENDA,201290340061505,2012903400615050000000,2012903400615050000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,e216d1e698760d2d76eac1fce5afd2d5,RECEBIMENTO,VENCIMENTO,,20200608-CIELO04-1025515762-44597739,7971,1085934,25653755,-1,2020-06-08,2020-06-08,2020-06-08,2020-06-08,817.58,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200601000155200000210778,2020-06-01,15520,210778,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-30,2020-06-01,201210310091475,41074615.0,RECEBIMENTO DE VENDA,201210310091475,2012103100914750000000,2012103100914750000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,737719f7cfd6e747a32b8e3eab6daac9,RECEBIMENTO,VENCIMENTO,,20200601-CIELO04-1025515762-32524015,7964,1085920,25653268,-1,2020-06-01,2020-06-01,2020-06-01,2020-06-01,784.08,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200521000155200000210396,2020-05-21,15520,210396,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-21,2020-05-21,201120390027467,41074615.0,RECEBIMENTO DE VENDA,201120390027467,2011203900274670000000,2011203900274670000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,680f16d3290de5f144455371995bc5e5,RECEBIMENTO,VENCIMENTO,,20200521-CIELO04-1025515762-14375502,7953,1085906,25652605,-1,2020-05-21,2020-05-21,2020-05-21,2020-05-21,355.93,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200608000155200000211466,2020-06-08,15520,211466,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-07,2020-06-08,201280300011270,41074615.0,RECEBIMENTO DE VENDA,201280300011270,2012803000112700000000,2012803000112700000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,a4bb155bdf17e103ea67a2a73260a3d9,RECEBIMENTO,VENCIMENTO,,20200608-CIELO04-1025515762-44597739,7971,1085934,25653739,-1,2020-06-08,2020-06-08,2020-06-08,2020-06-08,41.82,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200608000155200000211469,2020-06-08,15520,211469,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-07,2020-06-08,201280370074803,41074615.0,RECEBIMENTO DE VENDA,201280370074803,2012803700748030000000,2012803700748030000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,c582124e5323b35fcc4bcae00d799287,RECEBIMENTO,VENCIMENTO,,20200608-CIELO04-1025515762-44597739,7971,1085934,25653742,-1,2020-06-08,2020-06-08,2020-06-08,2020-06-08,361.8,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200521000155200000210424,2020-05-21,15520,210424,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-21,2020-05-21,201120380031314,41074615.0,RECEBIMENTO DE VENDA,201120380031314,2011203800313140000000,2011203800313140000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,8dde370c89b29f2ede33fa64026843c3,RECEBIMENTO,VENCIMENTO,,20200521-CIELO04-1025515762-14375502,7953,1085906,25652597,-1,2020-05-21,2020-05-21,2020-05-21,2020-05-21,48.14,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200521000155200000210427,2020-05-21,15520,210427,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-21,2020-05-21,201120370044695,41074615.0,RECEBIMENTO DE VENDA,201120370044695,2011203700446950000000,2011203700446950000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,4240060573d494631245d1a76e7a14c0,RECEBIMENTO,VENCIMENTO,,20200521-CIELO04-1025515762-14375502,7953,1085906,25652600,-1,2020-05-21,2020-05-21,2020-05-21,2020-05-21,67.38,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200521000155200000210428,2020-05-21,15520,210428,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-21,2020-05-21,201120380031312,41074615.0,RECEBIMENTO DE VENDA,201120380031312,2011203800313120000000,2011203800313120000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,143bc92242ac8ce4624c96cc86a30038,RECEBIMENTO,VENCIMENTO,,20200521-CIELO04-1025515762-14375502,7953,1085906,25652601,-1,2020-05-21,2020-05-21,2020-05-21,2020-05-21,126.0,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200522000155200000210434,2020-05-22,15520,210434,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-22,2020-05-22,201130310072762,41074615.0,RECEBIMENTO DE VENDA,201130310072762,2011303100727620000000,2011303100727620000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,9e9bba3f4d2a9e0f2adcd34aaef06da0,RECEBIMENTO,VENCIMENTO,,20200522-CIELO04-1025515762-15913161,7954,1085908,25652647,-1,2020-05-22,2020-05-22,2020-05-22,2020-05-22,359.8,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200602000155200000211195,2020-06-02,15520,211195,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-03,2020-06-02,201240370047598,41074615.0,RECEBIMENTO DE VENDA,201240370047598,2012403700475980000000,2012403700475980000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,9be8886a8e77c86d215467f0de261ee5,RECEBIMENTO,VENCIMENTO,,20200602-CIELO04-1025515762-33966469,7965,1085924,25653377,-1,2020-06-02,2020-06-02,2020-06-02,2020-06-02,360.27,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200608000155200000211513,2020-06-08,15520,211513,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-08,2020-06-08,201290320075850,41074615.0,RECEBIMENTO DE VENDA,201290320075850,2012903200758500000000,2012903200758500000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,1d451a6e6e110fc428f587b6dc6e5ca6,RECEBIMENTO,VENCIMENTO,,20200608-CIELO04-1025515762-44597739,7971,1085934,25653753,-1,2020-06-08,2020-06-08,2020-06-08,2020-06-08,368.29,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200525000155200000210498,2020-05-25,15520,210498,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-24,2020-05-25,201150340051473,41074615.0,RECEBIMENTO DE VENDA,201150340051473,2011503400514730000000,2011503400514730000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,d3f6c51b9a40d306ddb5fe3ba4ba5fe1,RECEBIMENTO,VENCIMENTO,,20200525-CIELO04-1025515762-21483968,7957,1085910,25652726,-1,2020-05-25,2020-05-25,2020-05-25,2020-05-25,46.64,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200525000155200000210500,2020-05-25,15520,210500,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-24,2020-05-25,201150340051474,41074615.0,RECEBIMENTO DE VENDA,201150340051474,2011503400514740000000,2011503400514740000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,10c16bfb27ef627373e70bffac802879,RECEBIMENTO,VENCIMENTO,,20200525-CIELO04-1025515762-21483968,7957,1085910,25652728,-1,2020-05-25,2020-05-25,2020-05-25,2020-05-25,288.07,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200603000155200000211253,2020-06-03,15520,211253,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-04,2020-06-03,201250330070404,41074615.0,RECEBIMENTO DE VENDA,201250330070404,2012503300704040000000,2012503300704040000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,9fcc10cd0eb69e0faf9a645cad07c9ca,RECEBIMENTO,VENCIMENTO,,20200603-CIELO04-1025515762-36453140,7966,1085926,25653436,-1,2020-06-03,2020-06-03,2020-06-03,2020-06-03,490.93,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200429000155200000210123,2020-04-29,15520,210123,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-03-30,2020-04-29,200900360064596,41074615.0,RECEBIMENTO DE VENDA,200900360064596,2009003600645960000000,2009003600645960000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,fb1b948bd99df9b114f4e1e73185399b,RECEBIMENTO,VENCIMENTO,,20200429-CIELO04-1025515762-240681778,7931,1085891,25652289,-1,2020-04-29,2020-04-29,2020-04-29,2020-04-29,96.07,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200525000155200000210559,2020-05-25,15520,210559,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-25,2020-05-25,201160390048268,41074615.0,RECEBIMENTO DE VENDA,201160390048268,2011603900482680000000,2011603900482680000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,8f2efd9dacf9d409ce42e5d36e48b7cc,RECEBIMENTO,VENCIMENTO,,20200525-CIELO04-1025515762-21483968,7957,1085910,25652734,-1,2020-05-25,2020-05-25,2020-05-25,2020-05-25,257.99,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200629000155200000214737,2020-06-29,15520,214737,,0,0,40,36275052000118,APISB.1.1,1,CIELO,5,2772971362,2020-05-30,2020-06-29,201510320088761,41080460.0,RECEBIMENTO DE VENDA,201510320088761,2015103200887610000000,2015103200887610000000,237,3367,21539,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,7fe4186f87e4c5532b4683f19d8c7401,RECEBIMENTO,VENCIMENTO,,20200629-CIELO04-2772971362-78559800,7992,1085963,25656983,-1,2020-06-29,2020-06-29,2020-06-29,2020-06-29,3808.27,,,,,+,[DT_EXECUCAO],SIM EMPREENDIMENTOS 0001-18
20200629000155200000214749,2020-06-29,15520,214749,,0,0,40,36275052000118,APISB.1.1,1,CIELO,5,2772971362,2020-06-20,2020-06-29,201720360092957,41080460.0,RECEBIMENTO DE VENDA,201720360092957,2017203600929570000000,2017203600929570000000,237,3367,21539,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,0ba43a8ecb4dc3102fb94573f255a23d,RECEBIMENTO,VENCIMENTO,,20200629-CIELO04-2772971362-78559800,7992,1085963,25656985,-1,2020-06-29,2020-06-29,2020-06-29,2020-06-29,379.55,,,,,+,[DT_EXECUCAO],SIM EMPREENDIMENTOS 0001-18
20200706000155200000215133,2020-07-06,15520,215133,,0,0,40,36275052000118,APISB.1.1,1,CIELO,5,2772971362,2020-06-05,2020-07-06,201570320083971,41080460.0,RECEBIMENTO DE VENDA,201570320083971,2015703200839710000000,2015703200839710000000,237,3367,21539,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,dbfb9eb753e2e3b51305d749679a2358,RECEBIMENTO,VENCIMENTO,,20200706-CIELO04-2772971362-89911784,7999,1085967,25657535,-1,2020-07-06,2020-07-06,2020-07-06,2020-07-06,1296.42,,,,,+,[DT_EXECUCAO],SIM EMPREENDIMENTOS 0001-18
20200706000155200000215135,2020-07-06,15520,215135,,0,0,40,36275052000118,APISB.1.1,1,CIELO,5,2772971362,2020-06-05,2020-07-06,201570310098877,41080460.0,RECEBIMENTO DE VENDA,201570310098877,2015703100988770000000,2015703100988770000000,237,3367,21539,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,d1323856e0d0af3e9eda724874c98002,RECEBIMENTO,VENCIMENTO,,20200706-CIELO04-2772971362-89911784,7999,1085967,25657537,-1,2020-07-06,2020-07-06,2020-07-06,2020-07-06,1781.54,,,,,+,[DT_EXECUCAO],SIM EMPREENDIMENTOS 0001-18
20200629000155200000214771,2020-06-29,15520,214771,,0,0,40,36275052000118,APISB.1.1,1,CIELO,5,2772971362,2020-06-21,2020-06-29,201730320043744,41080460.0,RECEBIMENTO DE VENDA,201730320043744,2017303200437440000000,2017303200437440000000,237,3367,21539,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,1d8823e9736c022d9c9cd7dcbebf6af1,RECEBIMENTO,VENCIMENTO,,20200629-CIELO04-2772971362-78559800,7992,1085963,25656990,-1,2020-06-29,2020-06-29,2020-06-29,2020-06-29,169.81,,,,,+,[DT_EXECUCAO],SIM EMPREENDIMENTOS 0001-18
20200429000155200000215560,2020-04-29,15520,215560,,0,0,66,72995475000257,APISB.1.1,1,CIELO,18,1003796807,,2020-05-20,201110330004525,,RECEBIMENTO DE VENDA,201110330004525,2011103300045250000000,2011103300045250000000,237,3367,47600,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,ee9e09d4eda3a44c1a2e2ce152146f81,RECEBIMENTO,ANTECIPADO,ADQUIRENTE,20200430-CIELO10-1025515762-242259825,7932,1086030,25660112,-1,2020-04-29,2020-04-29,2020-04-29,2020-04-29,1046.65,,,,,+,[DT_EXECUCAO],UNISUPER UNIAO LOJA 2
20200429000155200000215563,2020-04-29,15520,215563,,0,0,66,72995475000257,APISB.1.1,1,CIELO,18,1003796807,,2020-05-20,201110320004659,,RECEBIMENTO DE VENDA,201110320004659,2011103200046590000000,2011103200046590000000,237,3367,47600,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,2e55addc6936cd74251a82e4caac7c8b,RECEBIMENTO,ANTECIPADO,ADQUIRENTE,20200430-CIELO10-1025515762-242259825,7932,1086030,25660115,-1,2020-04-29,2020-04-29,2020-04-29,2020-04-29,616.03,,,,,+,[DT_EXECUCAO],UNISUPER UNIAO LOJA 2
20200429000155200000216016,2020-04-29,15520,216016,,0,0,58,72995475000923,APISB.1.1,1,CIELO,14,1046233375,,2020-05-28,201190340026788,,RECEBIMENTO DE VENDA,201190340026788,2011903400267880000000,2011903400267880000000,237,3367,47600,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,b5c5179558d710cd6f7b3cdfe8d6f3b2,RECEBIMENTO,ANTECIPADO,ADQUIRENTE,20200430-CIELO10-1025515762-242259825,7932,1086030,25660561,-1,2020-04-29,2020-04-29,2020-04-29,2020-04-29,470.39,,,,,+,[DT_EXECUCAO],UNISUPER UNIAO LOJA 9
20200429000155200000216018,2020-04-29,15520,216018,,0,0,58,72995475000923,APISB.1.1,1,CIELO,14,1046233375,,2020-05-28,201190340026787,,RECEBIMENTO DE VENDA,201190340026787,2011903400267870000000,2011903400267870000000,237,3367,47600,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,14e70c69ab61fbc091ff0d42bc3db8eb,RECEBIMENTO,ANTECIPADO,ADQUIRENTE,20200430-CIELO10-1025515762-242259825,7932,1086030,25660563,-1,2020-04-29,2020-04-29,2020-04-29,2020-04-29,175.59,,,,,+,[DT_EXECUCAO],UNISUPER UNIAO LOJA 9
