VENDA-PAR,992904597,5.1.1,BRL,126.28,123.58,2.7020190430201907310304,REDECARD,MASTERCARD,CREDITO,E.REDE,1114
VENDA-PAR,992904597,5.1.1,BRL,126.28,123.58,2.7020190430201909020404,REDECARD,MASTERCARD,CREDITO,E.REDE,1114
VENDA-PAR,999550313,5.1.1,BRL,72.47,70.92,1.5520190430201905310102,REDECARD,MASTERCARD,CREDITO,E.REDE,1114
VENDA-PAR,999550313,5.1.1,BRL,72.46,70.91,1.5520190430201907010202,REDECARD,MASTERCARD,CREDITO,E.REDE,1114
VENDA,4260970,5.1.1,BRL,41.34,40.72,0.6220190430201905020101,REDECARD,VISA,DEBITO,POS,1114
VENDA,247809058,5.1.1,BRL,143.64,140.84,2.8020190430201905310101,REDECARD,VISA,CREDITO,POS,1114
VENDA,5880521,5.1.1,BRL,89.21,87.47,1.7420190430201905310101,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA,989252943,5.1.1,BRL,739.09,724.68,14.4120190430201905310101,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA,990426697,5.1.1,BRL,189.90,186.20,3.7020190430201905310101,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA,991696259,5.1.1,BRL,98.89,96.96,1.9320190430201905310101,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA,991907755,5.1.1,BRL,249.90,245.03,4.8720190430201905310101,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,3853880,5.1.1,BRL,77.63,75.96,1.6720190430201905310106,REDECARD,VISA,CREDITO,POS,1114
VENDA-PAR,3853880,5.1.1,BRL,77.63,75.97,1.6620190430201907010206,REDECARD,VISA,CREDITO,POS,1114
VENDA-PAR,3853880,5.1.1,BRL,77.63,75.97,1.6620190430201907310306,REDECARD,VISA,CREDITO,POS,1114
VENDA-PAR,3853880,5.1.1,BRL,77.63,75.97,1.6620190430201909020406,REDECARD,VISA,CREDITO,POS,1114
VENDA-PAR,3853880,5.1.1,BRL,77.63,75.97,1.6620190430201910010506,REDECARD,VISA,CREDITO,POS,1114
VENDA-PAR,3853880,5.1.1,BRL,77.63,75.97,1.6620190430201910310606,REDECARD,VISA,CREDITO,POS,1114
VENDA-PAR,989119233,5.1.1,BRL,80.82,79.09,1.7320190430201905310106,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,989119233,5.1.1,BRL,80.80,79.07,1.7320190430201907010206,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,989119233,5.1.1,BRL,80.80,79.07,1.7320190430201907310306,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,989119233,5.1.1,BRL,80.80,79.07,1.7320190430201909020406,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,989119233,5.1.1,BRL,80.80,79.07,1.7320190430201910010506,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,989119233,5.1.1,BRL,80.80,79.07,1.7320190430201910310606,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,990354183,5.1.1,BRL,61.58,60.27,1.3120190430201905310103,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,990354183,5.1.1,BRL,61.61,60.29,1.3220190430201907010203,REDECARD,VISA,CREDITO,E.REDE,1114
